       0            0   -7912.2666    1.3420473            0 
      50            0   -7912.2666    1.3420473            0 
     100            2   -7917.5919    1.3522846    32.360955 
     150            0   -7912.2666    1.3420473            0 
     200            0   -7912.2666    1.3420473            0 
     250            1   -7914.3135    1.3471659    6.4204493 
     300            0   -7912.2666    1.3420473            0 
     350            1   -7915.6036    1.3471659    35.472466 
     400            1   -7916.4307    1.3471659    62.507716 
     450            3   -7921.8977    1.3574033    58.702847 
     500            1   -7916.4264    1.3471659    13.879755 
     550            0   -7912.2666    1.3420473            0 
     600            0   -7912.2666    1.3420473            0 
     650            0   -7912.2666    1.3420473            0 
     700            3   -7921.1082    1.3574033    33.807418 
     750            1   -7915.8994    1.3471659    166.91004 
     800            3   -7921.4333    1.3574033    114.69379 
     850            0   -7912.2666    1.3420473            0 
     900            0   -7912.2666    1.3420473            0 
     950            0   -7912.2666    1.3420473            0 
    1000            0   -7912.2666    1.3420473            0 
    1050            0   -7912.2666    1.3420473            0 
    1100            0   -7912.2666    1.3420473            0 
    1150            0   -7912.2666    1.3420473            0 
    1200            0   -7912.2666    1.3420473            0 
    1250            0   -7912.2666    1.3420473            0 
    1300            2     -7919.32    1.3522846     10.52428 
    1350            0   -7912.2666    1.3420473            0 
    1400            1    -7915.041    1.3471659   0.26422761 
    1450            0   -7912.2666    1.3420473            0 
    1500            0   -7912.2666    1.3420473            0 
    1550            0   -7912.2666    1.3420473            0 
    1600            1    -7915.316    1.3471659    39.014523 
    1650            0   -7912.2666    1.3420473            0 
    1700            1    -7914.591    1.3471659    35.263575 
    1750            2   -7918.7255    1.3522846    48.082808 
    1800            1   -7915.7109    1.3471659    21.040187 
    1850            1   -7915.1764    1.3471659    33.562444 
    1900            1   -7914.8538    1.3471659    40.657265 
    1950            0   -7912.2666    1.3420473            0 
    2000            0   -7912.2666    1.3420473            0 
    2050            0   -7912.2666    1.3420473            0 
    2100            0   -7912.2666    1.3420473            0 
    2150            2   -7917.9351    1.3522846    106.72645 
    2200            1   -7914.7368    1.3471659    47.552637 
    2250            2   -7919.8728    1.3522846    246.95113 
    2300            1   -7916.0845    1.3471659    257.95967 
    2350            1   -7915.8248    1.3471659    257.95967 
    2400            2   -7919.5417    1.3522846    106.34273 
    2450            2   -7918.4795    1.3522846    29.829386 
    2500            1   -7915.2369    1.3471659    108.75687 
    2550            0   -7912.2666    1.3420473            0 
    2600            1   -7914.6088    1.3471659    50.866019 
    2650            1   -7915.5288    1.3471659     57.65116 
    2700            0   -7912.2666    1.3420473            0 
    2750            1   -7915.4371    1.3471659     171.8176 
    2800            1   -7915.2582    1.3471659    5.1614054 
    2850            1   -7915.6549    1.3471659    114.31758 
    2900            1   -7915.5667    1.3471659    58.620522 
    2950            1   -7915.0635    1.3471659    105.22638 
    3000            0   -7912.2666    1.3420473            0 
    3050            0   -7912.2666    1.3420473            0 
    3100            0   -7912.2666    1.3420473            0 
    3150            0   -7912.2666    1.3420473            0 
    3200            1   -7915.4087    1.3471659    13.718922 
    3250            0   -7912.2666    1.3420473            0 
    3300            1   -7915.4883    1.3471659    105.62911 
    3350            0   -7912.2666    1.3420473            0 
    3400            0   -7912.2666    1.3420473            0 
    3450            0   -7912.2666    1.3420473            0 
    3500            1   -7915.7904    1.3471659    87.545564 
    3550            1   -7916.2835    1.3471659    146.62122 
    3600            1   -7916.3794    1.3471659    146.62122 
    3650            2   -7917.8854    1.3522846    158.44292 
    3700            0   -7912.2666    1.3420473            0 
    3750            0   -7912.2666    1.3420473            0 
    3800            1   -7914.9394    1.3471659    14.687125 
    3850            0   -7912.2666    1.3420473            0 
    3900            1   -7913.7405    1.3471659    65.307495 
    3950            1     -7915.08    1.3471659    163.37245 
    4000            2   -7918.3368    1.3522846    95.005409 
    4050            1   -7915.4311    1.3471659    26.666269 
    4100            0   -7912.2666    1.3420473            0 
    4150            0   -7912.2666    1.3420473            0 
    4200            1    -7915.382    1.3471659    22.137913 
    4250            1   -7914.9868    1.3471659    56.809889 
    4300            0   -7912.2666    1.3420473            0 
    4350            0   -7912.2666    1.3420473            0 
    4400            2   -7917.6088    1.3522846    169.02958 
    4450            2    -7919.137    1.3522846    116.42114 
    4500            0   -7912.2666    1.3420473            0 
    4550            0   -7912.2666    1.3420473            0 
    4600            1   -7914.9889    1.3471659    76.416761 
    4650            0   -7912.2666    1.3420473            0 
    4700            1   -7915.7651    1.3471659    32.987096 
    4750            0   -7912.2666    1.3420473            0 
    4800            2   -7919.0392    1.3522846    129.73375 
    4850            0   -7912.2666    1.3420473            0 
    4900            0   -7912.2666    1.3420473            0 
    4950            0   -7912.2666    1.3420473            0 
    5000            1   -7915.6806    1.3471659    115.54982 
